variant,member,is_seed,num_variables,objective_cost,social_value,profit,emissions_value,pv_revenue,crop_revenue,yearly_biomass,total_panels,mean_tracking_deg,max_tracking_deg
SingleAxisRandomSmoothed,31,0,103,-178874.327312978,178874.327312978,-373997.208253397,552871.535566375,182927.499164407,230965.395196087,668.99379268708,352,2.02648984400366,48.0558332062206
SingleAxisRandomSmoothed,32,0,103,-171764.941237156,171764.941237156,-374006.647396548,545771.588633704,182701.532972784,231181.92224456,669.620965650606,352,0.533103489295332,42.1435217382174
SingleAxisRandomSmoothed,33,0,103,-210570.439085176,210570.439085176,-363061.666779454,573632.10586463,193655.35532107,231173.080513368,669.595355479527,352,-1.48548656460502,41.0500028040026
SingleAxisRandomSmoothed,34,0,103,-168463.245228281,168463.245228281,-375393.380310633,543856.625538914,181487.660084892,231009.062218367,669.120274694593,352,-1.19252711364702,44.8345842505894
SingleAxisRandomSmoothed,35,0,103,-212874.311197544,212874.311197544,-364328.810458579,577203.121656123,192498.384904732,231062.907250581,669.276237419171,352,-0.725880922106628,48.4991059424072
SingleAxisRandomSmoothed,36,0,103,-270405.568897709,270405.568897709,-350838.688971694,621244.257869403,206069.84483425,230981.568807948,669.040639730685,352,-2.51163441347696,43.8625147433965
SingleAxisRandomSmoothed,37,0,103,-149406.355855062,149406.355855062,-381513.060749805,530919.416604867,175307.58900847,231069.452855617,669.29519683573,352,-0.476429590646635,43.3274029096006
SingleAxisRandomSmoothed,38,0,103,-215092.49572562,215092.49572562,-364654.563531034,579747.059256655,191939.363105536,231296.175977321,669.951902836862,352,-1.67849816018465,46.1443181469954
SingleAxisRandomSmoothed,39,0,103,-127959.839024864,127959.839024864,-384961.775361879,512921.614386743,171623.5732202,231304.754031813,669.976749265495,352,-1.80659570802447,40.0808407979447
SingleAxisRandomSmoothed,40,0,103,-216805.983558024,216805.983558024,-363337.466569826,580143.450127851,193645.947537053,230906.688507012,668.823748120243,352,-0.882753610901376,38.637857974386
SingleAxisRandomSmoothed,41,0,103,-164719.145263759,164719.145263759,-375768.534109237,540487.679372996,181040.853241463,231080.715263192,669.327818522422,352,-0.168009121402354,49.0306924949076
SingleAxisRandomSmoothed,42,0,103,-117304.371311771,117304.371311771,-390471.338620623,507775.709932393,166259.881547783,231158.882445486,669.554230620658,352,-7.42157485857102,38.7044347034426
SingleAxisRandomSmoothed,43,0,103,-209506.634948192,209506.634948192,-366639.27414958,576145.909097772,190245.276585339,231005.551878973,669.110106958155,352,-6.69975319047278,38.994643261359
SingleAxisRandomSmoothed,44,0,103,-140076.153908261,140076.153908261,-381829.781321703,521905.935229964,174971.539125873,231088.782166316,669.351184395526,352,3.09853917579811,53.0565718840038
SingleAxisRandomSmoothed,45,0,103,-190682.506426972,190682.506426972,-369960.720578302,560643.227005273,187074.679662363,230854.702373227,668.673169715291,352,4.86793318438589,42.6410195603041
SingleAxisRandomSmoothed,46,0,103,-184994.55233379,184994.55233379,-372074.282327232,557068.834661023,184798.417850982,231017.402435678,669.144432225229,352,-0.599805215611548,44.6071414366356
SingleAxisRandomSmoothed,47,0,103,-205859.663080405,205859.663080405,-366857.125242278,572716.788322683,190042.342218535,230990.635153079,669.066900498495,352,1.76890438656762,48.838746832184
SingleAxisRandomSmoothed,48,0,103,-201041.872267544,201041.872267544,-366084.366182681,567126.238450225,190665.844158761,231139.89227245,669.499225376811,352,1.19302125050547,52.0785939102528
SingleAxisRandomSmoothed,49,0,103,-215952.075832133,215952.075832133,-364365.779811304,580317.855643437,192344.267362554,231180.055440033,669.615558430882,352,-3.98592015470922,32.7176366857086
SingleAxisRandomSmoothed,50,0,103,-160707.151924984,160707.151924984,-377938.481408865,538645.633333849,178931.508924484,231020.112280543,669.152281320513,352,-3.3230584543897,39.9358888654167
SingleAxisRandomSmoothed,51,0,103,-176168.444735155,176168.444735155,-373648.4797174,549816.924452555,183231.773940356,231009.848956135,669.122553489141,352,-0.0561777235977116,49.8638196066399
SingleAxisRandomSmoothed,52,0,103,-152238.695362311,152238.695362311,-379695.683760887,531934.379123198,176887.211205188,231307.207647817,669.98385619108,352,-3.75469810648849,34.231629506774
SingleAxisRandomSmoothed,53,0,103,-214738.393587518,214738.393587518,-363971.667783268,578710.061370786,192353.737380789,231564.697449835,670.729678218158,352,-1.22189713955599,56.0541627443841
SingleAxisRandomSmoothed,54,0,103,-208560.380777196,208560.380777196,-366556.759574959,575117.140352156,190226.283506228,231107.059532705,669.404124987128,352,-2.81950518938097,34.9411789703242
SingleAxisRandomSmoothed,55,0,103,-155279.096009285,155279.096009285,-379689.874057222,534968.970066507,177104.515725295,231095.712831376,669.371259142657,352,-0.0253149482458747,44.7531751366072
SingleAxisRandomSmoothed,56,0,103,-227266.580430966,227266.580430966,-360288.581260567,587555.161691533,196387.032111325,231214.489242,669.715296314797,352,-1.29796726669812,31.5238526442656
SingleAxisRandomSmoothed,57,0,103,-243113.550195596,243113.550195596,-357666.399310467,600779.949506063,199250.470824984,230973.232478441,669.016493461116,352,-1.09647250630597,46.2604648708015
SingleAxisRandomSmoothed,58,0,103,-182726.237728445,182726.237728445,-373780.046180771,556506.283909216,183059.907942776,231050.148490345,669.239281530636,352,-3.7113515429849,50.0725187606437
SingleAxisRandomSmoothed,59,0,103,-144407.706051986,144407.706051986,-380918.148226226,525325.854278212,175973.563068147,230998.391319519,669.089366319397,352,-1.13691603581398,37.6043493791748
SingleAxisRandomSmoothed,60,0,103,-172247.151152531,172247.151152531,-373920.725642828,546167.87679536,182687.802293598,231281.574677466,669.909610012171,352,2.95503089606015,56.1398198136345
SingleAxisRandomSmoothed,61,0,103,-204005.811903309,204005.811903309,-367252.457231409,571258.269134719,189553.40488375,231084.240498733,669.338029405713,352,-3.11235689881875,36.6450353421205
SingleAxisRandomSmoothed,62,0,103,-165876.926234717,165876.926234717,-375308.583734722,541185.509969439,181502.781631188,231078.737247982,669.322089179738,352,0.87138755469486,46.8607064507881
SingleAxisRandomSmoothed,63,0,103,-164284.87935062,164284.87935062,-375664.423754097,539949.303104717,181275.306613311,230950.372246485,668.950278549287,352,0.579643073728431,41.7028710252605
SingleAxisRandomSmoothed,64,0,103,-167964.204680662,167964.204680662,-374579.384903601,542543.589584263,182312.792255551,230997.92545474,669.088016936971,352,1.18061744768338,44.8887710350185
SingleAxisRandomSmoothed,65,0,103,-136615.832189481,136615.832189481,-383412.953006395,520028.785195876,173637.541406407,230839.608201089,668.629449280645,352,-2.1263860669034,51.8494139643676
SingleAxisRandomSmoothed,66,0,103,-119587.638330461,119587.638330461,-387146.624275277,506734.262605738,169890.879515948,230852.598822667,668.667076758092,352,0.432680033796552,46.4756246566391
SingleAxisRandomSmoothed,67,0,103,-158942.386136005,158942.386136005,-376673.034940513,535615.421076518,179988.809617851,231228.258055528,669.755177833737,352,1.1563603424039,51.6543194790699
SingleAxisRandomSmoothed,68,0,103,-202883.868200889,202883.868200889,-367213.752100033,570097.620300922,189640.51021248,231035.840301379,669.197837704843,352,2.80356365532943,53.638248623206
SingleAxisRandomSmoothed,69,0,103,-183212.359274181,183212.359274181,-373417.712548902,556630.071823083,183597.748014523,230874.642050467,668.730925208446,352,1.95681070745957,41.3766742706254
SingleAxisRandomSmoothed,70,0,103,-261672.061166446,261672.061166446,-353693.776884289,615365.838050735,203135.684005687,231060.641723916,669.269675296414,352,-2.90930259566835,50.6128170686015
SingleAxisRandomSmoothed,71,0,103,-213924.591994018,213924.591994018,-363327.937565242,577252.52955926,193578.551706811,230983.613341838,669.046561745454,352,1.23020589484949,45.6091332722166
SingleAxisRandomSmoothed,72,0,103,-173781.587778676,173781.587778676,-373734.64878581,547516.236564486,183060.217622048,231095.236206033,669.369878592141,352,1.72654724856096,52.4924345045011
SingleAxisRandomSmoothed,73,0,103,-162574.063691858,162574.063691858,-377904.27949451,540478.343186368,178797.973210578,231187.849908804,669.638135194906,352,3.78347733121972,45.5775342334064
SingleAxisRandomSmoothed,74,0,103,-194173.846393958,194173.846393958,-369184.69169147,563358.538085428,187582.136646748,231123.274275674,669.451091167438,352,2.76049845199402,43.795497706925
SingleAxisRandomSmoothed,75,0,103,-232119.788125045,232119.788125045,-359679.043102319,591798.831227364,197072.745849131,231138.313662442,669.494652915661,352,-0.400468528207812,39.8606560675115
SingleAxisRandomSmoothed,76,0,103,-195645.261775464,195645.261775464,-369459.400736487,565104.662511952,187430.023874013,231000.678003392,669.095989724239,352,2.15841669722373,51.0200180342544
SingleAxisRandomSmoothed,77,0,103,-163225.538561218,163225.538561218,-376225.783389197,539451.321950415,180589.443837725,231074.875386969,669.310903257086,352,0.00648863256453606,44.9603867976141
SingleAxisRandomSmoothed,78,0,103,-133480.322467882,133480.322467882,-383060.030118623,516540.352586504,173795.930848687,231034.141646582,669.192917532649,352,-1.58932005405837,42.9176418927827
SingleAxisRandomSmoothed,79,0,103,-152050.37880347,152050.37880347,-380278.894552564,532329.273356034,176651.742923503,230959.465137825,668.976616208481,352,-3.00562999773072,52.9893544727628
SingleAxisRandomSmoothed,80,0,103,-179683.951243092,179683.951243092,-374965.540206359,554649.491449451,181562.78308,231361.779327533,670.141923658092,352,-9.43047267047553,25.7029798050875
SingleAxisRandomSmoothed,81,0,103,-163270.833512648,163270.833512648,-378024.550676398,541295.384189046,178787.18937772,231078.362559775,669.321003891248,352,-1.73162594596031,44.2297872530817
SingleAxisRandomSmoothed,82,0,103,-174981.426887298,174981.426887298,-375255.500303145,550236.927190443,181646.52684102,230988.075469728,669.059486347678,352,-0.59909162515451,53.1092685804846
SingleAxisRandomSmoothed,83,0,103,-219529.131960215,219529.131960215,-362099.379348428,581628.511308643,194578.403898033,231212.31936743,669.709011249379,352,2.15233204702783,43.669916598054
SingleAxisRandomSmoothed,84,0,103,-183432.880748213,183432.880748213,-370947.612508428,554380.493256641,185967.936398962,230974.553706502,669.02032041264,352,4.64883453708285,50.4752393436784
SingleAxisRandomSmoothed,85,0,103,-193608.824816939,193608.824816939,-368004.923710038,561613.748526977,188833.685659977,231051.493243877,669.243176623946,352,-1.41639246030476,48.8136615785921
SingleAxisRandomSmoothed,86,0,103,-193368.02859081,193368.02859081,-368377.362843592,561745.391434401,188214.276457837,231298.463312464,669.958528128113,352,-1.53722800106856,39.4125478614136
SingleAxisRandomSmoothed,87,0,103,-169136.366153675,169136.366153675,-374685.897869275,543822.264022949,182130.033448767,231074.17129585,669.308863849461,352,3.27587634915256,43.5986975034363
SingleAxisRandomSmoothed,88,0,103,-233550.946892667,233550.946892667,-358718.729252654,592269.676145321,198047.858481398,231123.51487984,669.451788080038,352,-4.43137221034941,45.2386288863777
SingleAxisRandomSmoothed,89,0,103,-173986.768378425,173986.768378425,-374731.010985078,548717.779363503,181968.997245385,231190.094383428,669.644636340197,352,-2.19527455188982,39.2491993047305
SingleAxisRandomSmoothed,90,0,103,-204790.987221863,204790.987221863,-367845.241783391,572636.229005254,188962.170037293,231082.690793208,669.333540666714,352,0.501128294814421,44.9787785950147
SingleAxisRandomSmoothed,91,0,103,-275582.292839474,275582.292839474,-350273.481012477,625855.773851951,206613.237317742,231003.384283673,669.103828494666,352,-4.42793808152658,33.9042185666073
SingleAxisRandomSmoothed,92,0,103,-207184.295351903,207184.295351903,-365611.603104274,572795.898456177,191226.661724134,231051.837785484,669.244174592478,352,-1.00841387602647,44.9594652808638
SingleAxisRandomSmoothed,93,0,103,-202293.814792441,202293.814792441,-366982.894931129,569276.70972357,189912.754755086,230994.452927677,669.077958724363,352,0.669750374429673,43.1870261709353
SingleAxisRandomSmoothed,94,0,103,-181402.988452461,181402.988452461,-371784.214837643,553187.203290104,184984.453848457,231121.433927792,669.445760579674,352,-0.324552960678789,42.9106694182779
SingleAxisRandomSmoothed,95,0,103,-208241.266003125,208241.266003125,-365639.521934967,573880.787938092,191310.003416984,230940.577261942,668.921907269454,352,4.17504765556261,52.5611240762784
SingleAxisRandomSmoothed,96,0,103,-251002.97704885,251002.97704885,-354862.185361676,605865.162410526,201830.472944333,231197.444307883,669.665925476747,352,0.990329358498845,42.5287051156173
SingleAxisRandomSmoothed,97,0,103,-175937.68661677,175937.68661677,-372489.161650811,548426.84826758,184337.163191178,231063.777771903,669.278758893699,352,2.15867430937009,51.404469913887
SingleAxisRandomSmoothed,98,0,103,-178238.821817315,178238.821817315,-374104.647590706,552343.469408022,182640.914750581,231144.540272605,669.512688360083,352,-0.827601959620153,41.8511535570844
SingleAxisRandomSmoothed,99,0,103,-175821.73480334,175821.73480334,-373011.179281658,548832.914084998,183691.479325046,231187.444007188,669.636959496436,352,-0.369754044829531,51.224358480222
SingleAxisRandomSmoothed,100,0,103,-155479.007609694,155479.007609694,-378643.244682446,534122.252292141,178237.355850274,231009.502081172,669.121548762016,352,0.379011961275706,45.5144014098314
