start_date_utc,total_co2_marginal_intensity_lbs_per_mwh,coal_marginal_proportion,hydro_marginal_proportion,natural_gas_marginal_proportion,other_marginal_proportion,solar_marginal_proportion,storage_marginal_proportion,wind_marginal_proportion
2025-06-21T23:45:00+00:00,912.55,0,0,1,0,0,0,0
2025-06-21T23:50:00+00:00,182.51,0,0.2,0.2,0,0,0,0.6
2025-06-21T23:55:00+00:00,912.55,0,0,1,0,0,0,0
2025-06-22T00:00:00+00:00,912.55,0,0,1,0,0,0,0
2025-06-22T00:05:00+00:00,912.55,0,0,1,0,0,0,0
2025-06-22T00:10:00+00:00,0,0,0,0,0,0,1,0
2025-06-22T00:15:00+00:00,750.05,0,0,0.57,0.14,0,0,0.29
2025-06-22T00:20:00+00:00,935.06,0.14,0,0.43,0.14,0,0,0.29
2025-06-22T00:25:00+00:00,391.09,0,0,0.43,0,0,0,0.57
2025-06-22T00:30:00+00:00,625.87,0.11,0,0.22,0.11,0,0,0.56
2025-06-22T00:35:00+00:00,804.7,0.14,0,0.29,0.14,0,0,0.43
2025-06-22T00:40:00+00:00,570.88,0,0,0.33,0.17,0,0,0.5
2025-06-22T00:45:00+00:00,391.09,0,0,0.43,0,0,0,0.57
2025-06-22T00:50:00+00:00,367.93,0.17,0,0,0,0,0.17,0.67
2025-06-22T00:55:00+00:00,260.73,0,0,0.29,0,0,0.14,0.57
2025-06-22T01:00:00+00:00,619.69,0,0,0.43,0.14,0,0,0.43
2025-06-22T01:05:00+00:00,504.09,0.13,0,0.25,0,0,0,0.63
2025-06-22T01:10:00+00:00,1344.23,0.33,0,0.67,0,0,0,0
2025-06-22T01:15:00+00:00,624.03,0.2,0,0.2,0,0,0,0.6
2025-06-22T01:20:00+00:00,456.27,0,0,0.5,0,0,0,0.5
2025-06-22T01:25:00+00:00,365.02,0,0,0.4,0,0,0.2,0.4
2025-06-22T01:30:00+00:00,551.9,0.25,0,0,0,0,0,0.75
2025-06-22T01:35:00+00:00,672.12,0.17,0,0.33,0,0,0,0.5
2025-06-22T01:40:00+00:00,228.14,0,0,0.25,0,0,0,0.75
2025-06-22T01:45:00+00:00,130.36,0,0,0.14,0,0,0,0.86
2025-06-22T01:50:00+00:00,130.36,0,0,0.14,0,0,0,0.86
2025-06-22T01:55:00+00:00,358.96,0,0,0.14,0.14,0,0,0.71
2025-06-22T02:00:00+00:00,304.18,0,0,0.33,0,0,0,0.67
2025-06-22T02:05:00+00:00,130.36,0,0,0.14,0,0,0,0.86
2025-06-22T02:10:00+00:00,0,0,0,0,0,0,0,1
2025-06-22T02:15:00+00:00,152.09,0,0,0.17,0,0,0,0.83
2025-06-22T02:20:00+00:00,504.09,0.13,0,0.25,0,0,0,0.63
2025-06-22T02:25:00+00:00,0,0,0,0,0,0,0,1
2025-06-22T02:30:00+00:00,0,0,0,0,0,0,0,1
2025-06-22T02:35:00+00:00,624.03,0.2,0,0.2,0,0,0,0.6
2025-06-22T02:40:00+00:00,456.27,0,0,0.5,0,0,0,0.5
2025-06-22T02:45:00+00:00,0,0,0,0,0,0,0,1
2025-06-22T02:50:00+00:00,114.07,0,0,0.13,0,0,0,0.88
2025-06-22T02:55:00+00:00,456.27,0,0,0.5,0,0,0,0.5
2025-06-22T03:00:00+00:00,624.03,0.2,0,0.2,0,0,0,0.6
2025-06-22T03:05:00+00:00,576.1,0.14,0,0.29,0,0,0,0.57
2025-06-22T03:10:00+00:00,130.36,0,0,0.14,0,0,0,0.86
2025-06-22T03:15:00+00:00,418.79,0,0,0.17,0.17,0,0.17,0.5
2025-06-22T03:20:00+00:00,502.54,0,0,0.2,0.2,0,0,0.6
2025-06-22T03:25:00+00:00,685.05,0,0,0.4,0.2,0,0,0.4
2025-06-22T03:30:00+00:00,685.05,0,0,0.4,0.2,0,0,0.4
2025-06-22T03:35:00+00:00,551.9,0.25,0,0,0,0,0,0.75
2025-06-22T03:40:00+00:00,551.9,0.25,0,0,0,0,0,0.75
2025-06-22T03:45:00+00:00,551.9,0.25,0,0,0,0,0,0.75
2025-06-22T03:50:00+00:00,228.14,0,0,0.25,0,0,0,0.75
2025-06-22T03:55:00+00:00,304.18,0,0,0.33,0,0,0,0.67
2025-06-22T04:00:00+00:00,547.53,0,0,0.6,0,0,0,0.4
2025-06-22T04:05:00+00:00,441.52,0.2,0,0,0,0,0.2,0.6
2025-06-22T04:10:00+00:00,502.54,0,0,0.2,0.2,0,0,0.6
2025-06-22T04:15:00+00:00,665.97,0.25,0,0.13,0,0,0,0.63
2025-06-22T04:20:00+00:00,0,0,0,0,0,0,0,1
2025-06-22T04:25:00+00:00,315.37,0.14,0,0,0,0,0,0.86
2025-06-22T04:30:00+00:00,624.03,0.2,0,0.2,0,0,0,0.6
2025-06-22T04:35:00+00:00,367.93,0.17,0,0,0,0,0,0.83
2025-06-22T04:40:00+00:00,418.79,0,0,0.17,0.17,0,0,0.67
2025-06-22T04:45:00+00:00,1103.8,0.5,0,0,0,0,0,0.5
2025-06-22T04:50:00+00:00,152.09,0,0,0.17,0,0,0,0.83
2025-06-22T04:55:00+00:00,0,0,0,0,0,0,0,1
